Country,Product Name,Order Date (YEAR),Total Sales IFNULL (AGG)
Japan,Collectable Wooden Train,2004,0
Japan,Boeing X-32A JSF,2004,1340.82
Japan,ATA: B757-300,2004,2462
Japan,American Airlines: MD-11S,2004,5880.9
Japan,American Airlines: B767-300,2004,1841.49
Japan,America West Airlines B757-200,2004,2437.24
Japan,2003 Harley-Davidson Eagle Drag Bike,2004,13401.49
Japan,1997 BMW R 1100 S,2004,2616.84
Japan,1997 BMW F650 ST,2004,3905.86
Japan,1996 Peterbilt 379 Stake Bed with Outrigger,2004,1254
Japan,1996 Moto Guzzi 1100i,2004,7308.77
Japan,1995 Honda Civic,2004,5052.72
Japan,1993 Mazda RX-7,2004,5164.77
Japan,1982 Camaro Z28,2004,3914.55
Japan,1980s Black Hawk Helicopter,2004,4399.52
Japan,1970 Triumph Spitfire,2004,0
Japan,1969 Ford Falcon,2004,0
Japan,1969 Corvair Monza,2004,0
Japan,1962 City of Detroit Streetcar,2004,0
Japan,1960 BSA Gold Star DBD34,2004,1896.6
Japan,1958 Setra Bus,2004,5491.54
Japan,1952 Alpine Renault 1300,2004,5691.84
Japan,1948 Porsche Type 356 Roadster,2004,4966.14
Japan,1940 Ford Pickup Truck,2004,4639.97
Japan,1940 Ford Delivery Sedan,2004,3064.32
Japan,1939 Cadillac Limousine,2004,1046.01
Japan,1937 Horch 930V Limousine,2004,1677.94
Japan,1936 Mercedes Benz 500k Roadster,2004,0
Japan,1936 Harley Davidson El Knucklehead,2004,3513
Japan,1930 Buick Marquette Phaeton,2004,1857.6
Japan,1928 Ford Phaeton Deluxe,2004,2226.9
Japan,1928 British Royal Navy Airplane,2004,4947.03
Japan,1912 Ford Model T Delivery Wagon,2004,4040.3
Japan,1904 Buick Runabout,2004,0
Japan,1903 Ford Model A,2004,0
Japan,1900s Vintage Tri-Plane,2004,2724
Japan,1900s Vintage Bi-Plane,2004,3730.1
Japan,18th century schooner,2004,0
Japan,The USS Constitution Ship,2003,0
Japan,The Schooner Bluenose,2003,0
Japan,The Mayflower,2003,0
Japan,P-51-D Mustang,2003,0
Japan,HMS Bounty,2003,0
Japan,F/A 18 Hornet 1/72,2003,0
Japan,Corsair F4U ( Bird Cage),2003,0
Japan,Collectable Wooden Train,2003,0
Japan,Boeing X-32A JSF,2003,0
Japan,ATA: B757-300,2003,0
Japan,American Airlines: MD-11S,2003,0
Japan,American Airlines: B767-300,2003,0
Japan,America West Airlines B757-200,2003,0
Japan,2003 Harley-Davidson Eagle Drag Bike,2003,0
Japan,1997 BMW R 1100 S,2003,0
Japan,1997 BMW F650 ST,2003,0
Japan,1996 Peterbilt 379 Stake Bed with Outrigger,2003,0
Japan,1996 Moto Guzzi 1100i,2003,0
Japan,1995 Honda Civic,2003,0
Japan,1993 Mazda RX-7,2003,0
Japan,1982 Camaro Z28,2003,0
Japan,1980s Black Hawk Helicopter,2003,0
Japan,1970 Triumph Spitfire,2003,0
Japan,1969 Ford Falcon,2003,0
Japan,1969 Corvair Monza,2003,0
Japan,1962 City of Detroit Streetcar,2003,0
Japan,1960 BSA Gold Star DBD34,2003,0
Japan,1958 Setra Bus,2003,0
Japan,1952 Alpine Renault 1300,2003,0
Japan,1948 Porsche Type 356 Roadster,2003,0
Japan,1940 Ford Pickup Truck,2003,0
Japan,1940 Ford Delivery Sedan,2003,0
Japan,1939 Cadillac Limousine,2003,0
Japan,1937 Horch 930V Limousine,2003,0
Japan,1936 Mercedes Benz 500k Roadster,2003,0
Japan,1936 Harley Davidson El Knucklehead,2003,0
Japan,1930 Buick Marquette Phaeton,2003,0
Japan,1928 Ford Phaeton Deluxe,2003,0
Japan,1928 British Royal Navy Airplane,2003,0
Japan,1912 Ford Model T Delivery Wagon,2003,0
Japan,1904 Buick Runabout,2003,0
Japan,1903 Ford Model A,2003,0
Japan,1900s Vintage Tri-Plane,2003,0
Japan,1900s Vintage Bi-Plane,2003,0
Japan,18th century schooner,2003,0
New Zealand,The USS Constitution Ship,2005,0
New Zealand,The Titanic,2005,0
New Zealand,The Schooner Bluenose,2005,0
New Zealand,The Queen Mary,2005,0
New Zealand,The Mayflower,2005,0
New Zealand,Pont Yacht,2005,0
New Zealand,P-51-D Mustang,2005,0
New Zealand,HMS Bounty,2005,0
New Zealand,F/A 18 Hornet 1/72,2005,0
New Zealand,Collectable Wooden Train,2005,0
New Zealand,Boeing X-32A JSF,2005,0
New Zealand,2003 Harley-Davidson Eagle Drag Bike,2005,3450.92
New Zealand,2002 Yamaha YZR M1,2005,2896.4
New Zealand,2002 Suzuki XREO,2005,3581.79
New Zealand,2002 Chevy Corvette,2005,0
New Zealand,1999 Yamaha Speed Boat,2005,0
New Zealand,1998 Chrysler Plymouth Prowler,2005,2750.6
New Zealand,1997 BMW R 1100 S,2005,5974.17
New Zealand,1997 BMW F650 ST,2005,3132.48
New Zealand,1996 Peterbilt 379 Stake Bed with Outrigger,2005,1963.85
New Zealand,1996 Moto Guzzi 1100i,2005,5095.41
New Zealand,1982 Ducati 996 R,2005,1574.23
New Zealand,1982 Ducati 900 Monster,2005,3349.32
New Zealand,1982 Camaro Z28,2005,1762.95
New Zealand,1980s Black Hawk Helicopter,2005,0
New Zealand,1980’s GM Manhattan Express,2005,3220.5
New Zealand,1976 Ford Gran Torino,2005,7350.92
New Zealand,1974 Ducati 350 Mk3 Desmo,2005,5000.5
New Zealand,1972 Alfa Romeo GTA,2005,0
New Zealand,1971 Alpine Renault 1600s,2005,2610.23
New Zealand,1970 Plymouth Hemi Cuda,2005,5161.31
New Zealand,1970 Chevy Chevelle SS 454,2005,0
New Zealand,1969 Harley Davidson Ultimate Chopper,2005,3100.8
New Zealand,1969 Dodge Super Bee,2005,7210.76
New Zealand,1969 Dodge Charger,2005,0
New Zealand,1969 Corvair Monza,2005,5076.4
New Zealand,1969 Chevrolet Camaro Z28,2005,0
New Zealand,1968 Ford Mustang,2005,10460.16
New Zealand,1968 Dodge Charger,2005,4393.31
New Zealand,1966 Shelby Cobra 427 S/C,2005,0
New Zealand,1964 Mercedes Tour Bus,2005,3964.16
New Zealand,1962 Volkswagen Microbus,2005,3711.18
New Zealand,1961 Chevrolet Impala,2005,3805.94
New Zealand,1960 BSA Gold Star DBD34,2005,4373.78
New Zealand,1957 Vespa GS150,2005,1866.81
New Zealand,1957 Ford Thunderbird,2005,0
New Zealand,1957 Corvette Convertible,2005,9374.36
New Zealand,1957 Chevy Pickup,2005,3185.28
New Zealand,1952 Citroen-15CV,2005,0
New Zealand,1949 Jaguar XK 120,2005,0
New Zealand,1948 Porsche 356-A Roadster,2005,0
New Zealand,1941 Chevrolet Special Deluxe Cabriolet,2005,0
New Zealand,1940s Ford truck,2005,3196.5
New Zealand,1940 Ford Delivery Sedan,2005,0
New Zealand,1939 Chevrolet Deluxe Coupe,2005,0
New Zealand,1939 Cadillac Limousine,2005,1837.44
New Zealand,1938 Cadillac V-16 Presidential Limousine,2005,1319.36
New Zealand,1937 Lincoln Berline,2005,6477.9
New Zealand,1937 Horch 930V Limousine,2005,0
New Zealand,1936 Mercedes-Benz 500K Special Roadster,2005,2253.24
New Zealand,1936 Mercedes Benz 500k Roadster,2005,0
New Zealand,1936 Harley Davidson El Knucklehead,2005,1544.4
New Zealand,1936 Chrysler Airflow,2005,7696.46
New Zealand,1934 Ford V8 Coupe,2005,2648.41
New Zealand,1932 Model A Ford J-Coupe,2005,0
New Zealand,1932 Alfa Romeo 8C2300 Spider Sport,2005,0
New Zealand,1928 Mercedes-Benz SSK,2005,8127.28
New Zealand,1928 British Royal Navy Airplane,2005,0
New Zealand,1917 Maxwell Touring Car,2005,3579.4
New Zealand,1917 Grand Touring Sedan,2005,0
New Zealand,1913 Ford Model T Speedster,2005,4380.87
New Zealand,1912 Ford Model T Delivery Wagon,2005,0
New Zealand,1911 Ford Town Car,2005,0
New Zealand,1904 Buick Runabout,2005,0
New Zealand,1903 Ford Model A,2005,0
New Zealand,1900s Vintage Bi-Plane,2005,0
New Zealand,18th Century Vintage Horse Carriage,2005,2883.88
New Zealand,18th century schooner,2005,0
New Zealand,The USS Constitution Ship,2004,2103.3
New Zealand,The Titanic,2004,2909.9
New Zealand,The Schooner Bluenose,2004,2069.44
New Zealand,The Queen Mary,2004,2863.16
New Zealand,The Mayflower,2004,2251.86
New Zealand,Pont Yacht,2004,1675.55
New Zealand,P-51-D Mustang,2004,2805.63
New Zealand,HMS Bounty,2004,2415.12
New Zealand,F/A 18 Hornet 1/72,2004,0
New Zealand,Collectable Wooden Train,2004,2748.91
New Zealand,Boeing X-32A JSF,2004,1827.6
New Zealand,2003 Harley-Davidson Eagle Drag Bike,2004,7483.14
New Zealand,2002 Yamaha YZR M1,2004,0
New Zealand,2002 Suzuki XREO,2004,4955.3
New Zealand,2002 Chevy Corvette,2004,4984.77
New Zealand,1999 Yamaha Speed Boat,2004,7330.8
New Zealand,1998 Chrysler Plymouth Prowler,2004,0
New Zealand,1997 BMW R 1100 S,2004,2035.32
New Zealand,1997 BMW F650 ST,2004,0
New Zealand,1996 Peterbilt 379 Stake Bed with Outrigger,2004,0
New Zealand,1996 Moto Guzzi 1100i,2004,1903
New Zealand,1982 Ducati 996 R,2004,0
New Zealand,1982 Ducati 900 Monster,2004,0
New Zealand,1982 Camaro Z28,2004,0
New Zealand,1980s Black Hawk Helicopter,2004,13640
New Zealand,1980’s GM Manhattan Express,2004,0
New Zealand,1976 Ford Gran Torino,2004,0
New Zealand,1974 Ducati 350 Mk3 Desmo,2004,0
New Zealand,1972 Alfa Romeo GTA,2004,5679.36
New Zealand,1971 Alpine Renault 1600s,2004,0
New Zealand,1970 Plymouth Hemi Cuda,2004,1762.03
New Zealand,1970 Chevy Chevelle SS 454,2004,2273.92
New Zealand,1969 Harley Davidson Ultimate Chopper,2004,3537.24
New Zealand,1969 Dodge Super Bee,2004,2489.4
New Zealand,1969 Dodge Charger,2004,2805.32
New Zealand,1969 Corvair Monza,2004,0
New Zealand,1969 Chevrolet Camaro Z28,2004,2912.28
New Zealand,1968 Ford Mustang,2004,4885.6
New Zealand,1968 Dodge Charger,2004,2860.85
New Zealand,1966 Shelby Cobra 427 S/C,2004,1384.64
New Zealand,1964 Mercedes Tour Bus,2004,0
New Zealand,1962 Volkswagen Microbus,2004,0
New Zealand,1961 Chevrolet Impala,2004,0
New Zealand,1960 BSA Gold Star DBD34,2004,1748.88
New Zealand,1957 Vespa GS150,2004,0
New Zealand,1957 Ford Thunderbird,2004,1796.1
New Zealand,1957 Corvette Convertible,2004,0
New Zealand,1957 Chevy Pickup,2004,0
New Zealand,1952 Citroen-15CV,2004,3681.81
New Zealand,1949 Jaguar XK 120,2004,2648.02
New Zealand,1948 Porsche 356-A Roadster,2004,1600.83
New Zealand,1941 Chevrolet Special Deluxe Cabriolet,2004,7409.85
New Zealand,1940s Ford truck,2004,0
New Zealand,1940 Ford Delivery Sedan,2004,4177.99
New Zealand,1939 Chevrolet Deluxe Coupe,2004,2148.82
New Zealand,1939 Cadillac Limousine,2004,0
New Zealand,1938 Cadillac V-16 Presidential Limousine,2004,1451.6
New Zealand,1937 Lincoln Berline,2004,4581.01
New Zealand,1937 Horch 930V Limousine,2004,1627.25
New Zealand,1936 Mercedes-Benz 500K Special Roadster,2004,1191.32
New Zealand,1936 Mercedes Benz 500k Roadster,2004,1928.5
New Zealand,1936 Harley Davidson El Knucklehead,2004,1373.68
New Zealand,1936 Chrysler Airflow,2004,0
New Zealand,1934 Ford V8 Coupe,2004,0
New Zealand,1932 Model A Ford J-Coupe,2004,10451.68
New Zealand,1932 Alfa Romeo 8C2300 Spider Sport,2004,5717.11
New Zealand,1928 Mercedes-Benz SSK,2004,5197.5
New Zealand,1928 British Royal Navy Airplane,2004,2335.08
New Zealand,1917 Maxwell Touring Car,2004,3752.97
New Zealand,1917 Grand Touring Sedan,2004,12353.9
New Zealand,1913 Ford Model T Speedster,2004,0
New Zealand,1912 Ford Model T Delivery Wagon,2004,2549.16
New Zealand,1911 Ford Town Car,2004,3859.98
New Zealand,1904 Buick Runabout,2004,3054.4
New Zealand,1903 Ford Model A,2004,3564.97
New Zealand,1900s Vintage Bi-Plane,2004,5673.17
New Zealand,18th Century Vintage Horse Carriage,2004,0
New Zealand,18th century schooner,2004,3123.87
New Zealand,The USS Constitution Ship,2003,0
New Zealand,The Titanic,2003,0
New Zealand,The Schooner Bluenose,2003,0
New Zealand,The Queen Mary,2003,0
New Zealand,The Mayflower,2003,0
New Zealand,Pont Yacht,2003,0
New Zealand,P-51-D Mustang,2003,0
New Zealand,HMS Bounty,2003,0
New Zealand,F/A 18 Hornet 1/72,2003,2880
New Zealand,Collectable Wooden Train,2003,0
New Zealand,Boeing X-32A JSF,2003,0
New Zealand,2003 Harley-Davidson Eagle Drag Bike,2003,0
New Zealand,2002 Yamaha YZR M1,2003,3189.2
New Zealand,2002 Suzuki XREO,2003,0
New Zealand,2002 Chevy Corvette,2003,2091.18
New Zealand,1999 Yamaha Speed Boat,2003,0
New Zealand,1998 Chrysler Plymouth Prowler,2003,0
New Zealand,1997 BMW R 1100 S,2003,0
New Zealand,1997 BMW F650 ST,2003,0
New Zealand,1996 Peterbilt 379 Stake Bed with Outrigger,2003,0
New Zealand,1996 Moto Guzzi 1100i,2003,0
New Zealand,1982 Ducati 996 R,2003,901.53
New Zealand,1982 Ducati 900 Monster,2003,2805
New Zealand,1982 Camaro Z28,2003,0
New Zealand,1980s Black Hawk Helicopter,2003,0
New Zealand,1980’s GM Manhattan Express,2003,0
New Zealand,1976 Ford Gran Torino,2003,0
New Zealand,1974 Ducati 350 Mk3 Desmo,2003,2530.84
New Zealand,1972 Alfa Romeo GTA,2003,0
New Zealand,1971 Alpine Renault 1600s,2003,0
New Zealand,1970 Plymouth Hemi Cuda,2003,0
New Zealand,1970 Chevy Chevelle SS 454,2003,2678.85
New Zealand,1969 Harley Davidson Ultimate Chopper,2003,0
New Zealand,1969 Dodge Super Bee,2003,0
New Zealand,1969 Dodge Charger,2003,0
New Zealand,1969 Corvair Monza,2003,0
New Zealand,1969 Chevrolet Camaro Z28,2003,3775.45
New Zealand,1968 Ford Mustang,2003,0
New Zealand,1968 Dodge Charger,2003,0
New Zealand,1966 Shelby Cobra 427 S/C,2003,0
New Zealand,1964 Mercedes Tour Bus,2003,0
New Zealand,1962 Volkswagen Microbus,2003,0
New Zealand,1961 Chevrolet Impala,2003,3759
New Zealand,1960 BSA Gold Star DBD34,2003,0
New Zealand,1957 Vespa GS150,2003,1659.9
New Zealand,1957 Ford Thunderbird,2003,1491.78
New Zealand,1957 Corvette Convertible,2003,5374.57
New Zealand,1957 Chevy Pickup,2003,0
New Zealand,1952 Citroen-15CV,2003,2889
New Zealand,1949 Jaguar XK 120,2003,2060.8
New Zealand,1948 Porsche 356-A Roadster,2003,0
New Zealand,1941 Chevrolet Special Deluxe Cabriolet,2003,0
New Zealand,1940s Ford truck,2003,0
New Zealand,1940 Ford Delivery Sedan,2003,0
New Zealand,1939 Chevrolet Deluxe Coupe,2003,730.18
New Zealand,1939 Cadillac Limousine,2003,0
New Zealand,1938 Cadillac V-16 Presidential Limousine,2003,1271.49
New Zealand,1937 Lincoln Berline,2003,0
New Zealand,1937 Horch 930V Limousine,2003,0
New Zealand,1936 Mercedes-Benz 500K Special Roadster,2003,0
New Zealand,1936 Mercedes Benz 500k Roadster,2003,951.78
New Zealand,1936 Harley Davidson El Knucklehead,2003,0
New Zealand,1936 Chrysler Airflow,2003,0
New Zealand,1934 Ford V8 Coupe,2003,0
New Zealand,1932 Model A Ford J-Coupe,2003,4347.96
New Zealand,1932 Alfa Romeo 8C2300 Spider Sport,2003,3720.05
New Zealand,1928 Mercedes-Benz SSK,2003,0
New Zealand,1928 British Royal Navy Airplane,2003,0
New Zealand,1917 Maxwell Touring Car,2003,0
New Zealand,1917 Grand Touring Sedan,2003,4936.8
New Zealand,1913 Ford Model T Speedster,2003,0
New Zealand,1912 Ford Model T Delivery Wagon,2003,0
New Zealand,1911 Ford Town Car,2003,1132.12
New Zealand,1904 Buick Runabout,2003,0
New Zealand,1903 Ford Model A,2003,0
New Zealand,1900s Vintage Bi-Plane,2003,0
New Zealand,18th Century Vintage Horse Carriage,2003,0
New Zealand,18th century schooner,2003,0
Norway,P-51-D Mustang,2005,0
Norway,F/A 18 Hornet 1/72,2005,0
Norway,Diamond T620 Semi-Skirted Tanker,2005,0
Norway,Corsair F4U ( Bird Cage),2005,0
Norway,ATA: B757-300,2005,0
Norway,American Airlines: MD-11S,2005,0
Norway,American Airlines: B767-300,2005,0
Norway,America West Airlines B757-200,2005,0
Norway,2003 Harley-Davidson Eagle Drag Bike,2005,0
Norway,2002 Yamaha YZR M1,2005,0
Norway,2002 Suzuki XREO,2005,0
Norway,2002 Chevy Corvette,2005,0
Norway,2001 Ferrari Enzo,2005,0
Norway,1999 Indy 500 Monte Carlo SS,2005,0
Norway,1997 BMW R 1100 S,2005,0
Norway,1997 BMW F650 ST,2005,0
Norway,1996 Peterbilt 379 Stake Bed with Outrigger,2005,0
Norway,1996 Moto Guzzi 1100i,2005,0
Norway,1995 Honda Civic,2005,0
Norway,1993 Mazda RX-7,2005,0
Norway,1992 Porsche Cayenne Turbo Silver,2005,0
Norway,1992 Ferrari 360 Spider red,2005,0
Norway,1982 Lamborghini Diablo,2005,0
Norway,1982 Ducati 900 Monster,2005,0
Norway,1982 Camaro Z28,2005,0
Norway,1980s Black Hawk Helicopter,2005,0
Norway,1980’s GM Manhattan Express,2005,0
Norway,1976 Ford Gran Torino,2005,0
Norway,1974 Ducati 350 Mk3 Desmo,2005,0
Norway,1972 Alfa Romeo GTA,2005,0
Norway,1971 Alpine Renault 1600s,2005,0
Norway,1970 Plymouth Hemi Cuda,2005,0
Norway,1970 Chevy Chevelle SS 454,2005,0
Norway,1969 Harley Davidson Ultimate Chopper,2005,0
Norway,1969 Ford Falcon,2005,0
Norway,1969 Dodge Super Bee,2005,0
Norway,1969 Dodge Charger,2005,0
Norway,1968 Ford Mustang,2005,0
Norway,1968 Dodge Charger,2005,0
Norway,1966 Shelby Cobra 427 S/C,2005,0
Norway,1965 Aston Martin DB5,2005,0
Norway,1962 Volkswagen Microbus,2005,0
Norway,1962 LanciaA Delta 16V,2005,0
Norway,1962 City of Detroit Streetcar,2005,0
Norway,1960 BSA Gold Star DBD34,2005,0
Norway,1958 Setra Bus,2005,0
Norway,1956 Porsche 356A Coupe,2005,0
Norway,1954 Greyhound Scenicruiser,2005,0
Norway,1952 Alpine Renault 1300,2005,0
Norway,1950's Chicago Surface Lines Streetcar,2005,0
Norway,1948 Porsche Type 356 Roadster,2005,0
Norway,1948 Porsche 356-A Roadster,2005,0
Norway,1940s Ford truck,2005,0
Norway,1940 Ford Pickup Truck,2005,0
Norway,1939 Cadillac Limousine,2005,0
Norway,1938 Cadillac V-16 Presidential Limousine,2005,0
Norway,1937 Lincoln Berline,2005,0
Norway,1937 Horch 930V Limousine,2005,0
Norway,1936 Mercedes-Benz 500K Special Roadster,2005,0
Norway,1936 Harley Davidson El Knucklehead,2005,0
Norway,1936 Chrysler Airflow,2005,0
Norway,1934 Ford V8 Coupe,2005,0
Norway,1930 Buick Marquette Phaeton,2005,0
Norway,1928 Mercedes-Benz SSK,2005,0
Norway,1928 Ford Phaeton Deluxe,2005,0
Norway,1928 British Royal Navy Airplane,2005,0
Norway,1926 Ford Fire Engine,2005,0
Norway,1917 Maxwell Touring Car,2005,0
Norway,1913 Ford Model T Speedster,2005,0
Norway,1903 Ford Model A,2005,0
Norway,1900s Vintage Tri-Plane,2005,0
Norway,1900s Vintage Bi-Plane,2005,0
Norway,18th Century Vintage Horse Carriage,2005,0
Norway,P-51-D Mustang,2004,2121.33
Norway,F/A 18 Hornet 1/72,2004,1700
Norway,Diamond T620 Semi-Skirted Tanker,2004,3782.9
Norway,Corsair F4U ( Bird Cage),2004,1375.71
Norway,ATA: B757-300,2004,0
Norway,American Airlines: MD-11S,2004,2345.28
Norway,American Airlines: B767-300,2004,2104.56
Norway,America West Airlines B757-200,2004,4307.85
Norway,2003 Harley-Davidson Eagle Drag Bike,2004,0
Norway,2002 Yamaha YZR M1,2004,2073.12
Norway,2002 Suzuki XREO,2004,3759.6
Norway,2002 Chevy Corvette,2004,0
Norway,2001 Ferrari Enzo,2004,8116.5
Norway,1999 Indy 500 Monte Carlo SS,2004,0
Norway,1997 BMW R 1100 S,2004,2035.32
Norway,1997 BMW F650 ST,2004,0
Norway,1996 Peterbilt 379 Stake Bed with Outrigger,2004,0
Norway,1996 Moto Guzzi 1100i,2004,0
Norway,1995 Honda Civic,2004,0
Norway,1993 Mazda RX-7,2004,0
Norway,1992 Porsche Cayenne Turbo Silver,2004,5048.12
Norway,1992 Ferrari 360 Spider red,2004,0
Norway,1982 Lamborghini Diablo,2004,0
Norway,1982 Ducati 900 Monster,2004,1429.44
Norway,1982 Camaro Z28,2004,0
Norway,1980s Black Hawk Helicopter,2004,6173.55
Norway,1980’s GM Manhattan Express,2004,0
Norway,1976 Ford Gran Torino,2004,0
Norway,1974 Ducati 350 Mk3 Desmo,2004,4694.5
Norway,1972 Alfa Romeo GTA,2004,5241.44
Norway,1971 Alpine Renault 1600s,2004,0
Norway,1970 Plymouth Hemi Cuda,2004,0
Norway,1970 Chevy Chevelle SS 454,2004,0
Norway,1969 Harley Davidson Ultimate Chopper,2004,3884.34
Norway,1969 Ford Falcon,2004,3986.4
Norway,1969 Dodge Super Bee,2004,0
Norway,1969 Dodge Charger,2004,0
Norway,1968 Ford Mustang,2004,0
Norway,1968 Dodge Charger,2004,0
Norway,1966 Shelby Cobra 427 S/C,2004,0
Norway,1965 Aston Martin DB5,2004,0
Norway,1962 Volkswagen Microbus,2004,0
Norway,1962 LanciaA Delta 16V,2004,0
Norway,1962 City of Detroit Streetcar,2004,2474.56
Norway,1960 BSA Gold Star DBD34,2004,0
Norway,1958 Setra Bus,2004,0
Norway,1956 Porsche 356A Coupe,2004,0
Norway,1954 Greyhound Scenicruiser,2004,1686.06
Norway,1952 Alpine Renault 1300,2004,0
Norway,1950's Chicago Surface Lines Streetcar,2004,1548.4
Norway,1948 Porsche Type 356 Roadster,2004,0
Norway,1948 Porsche 356-A Roadster,2004,0
Norway,1940s Ford truck,2004,0
Norway,1940 Ford Pickup Truck,2004,0
Norway,1939 Cadillac Limousine,2004,0
Norway,1938 Cadillac V-16 Presidential Limousine,2004,1854.9
Norway,1937 Lincoln Berline,2004,3513.86
Norway,1937 Horch 930V Limousine,2004,2333.37
Norway,1936 Mercedes-Benz 500K Special Roadster,2004,1074
Norway,1936 Harley Davidson El Knucklehead,2004,0
Norway,1936 Chrysler Airflow,2004,0
Norway,1934 Ford V8 Coupe,2004,0
Norway,1930 Buick Marquette Phaeton,2004,1180.74
Norway,1928 Mercedes-Benz SSK,2004,6095.25
Norway,1928 Ford Phaeton Deluxe,2004,3027
Norway,1928 British Royal Navy Airplane,2004,2238.72
Norway,1926 Ford Fire Engine,2004,0
Norway,1917 Maxwell Touring Car,2004,0
Norway,1913 Ford Model T Speedster,2004,0
Norway,1903 Ford Model A,2004,2753.76
Norway,1900s Vintage Tri-Plane,2004,1399.65
Norway,1900s Vintage Bi-Plane,2004,1952.4
Norway,18th Century Vintage Horse Carriage,2004,0
Norway,P-51-D Mustang,2003,0
Norway,F/A 18 Hornet 1/72,2003,0
Norway,Diamond T620 Semi-Skirted Tanker,2003,0
Norway,Corsair F4U ( Bird Cage),2003,0
Norway,ATA: B757-300,2003,2787.19
Norway,American Airlines: MD-11S,2003,0
Norway,American Airlines: B767-300,2003,0
Norway,America West Airlines B757-200,2003,0
Norway,2003 Harley-Davidson Eagle Drag Bike,2003,8191.8
Norway,2002 Yamaha YZR M1,2003,0
Norway,2002 Suzuki XREO,2003,0
Norway,2002 Chevy Corvette,2003,1908.06
Norway,2001 Ferrari Enzo,2003,0
Norway,1999 Indy 500 Monte Carlo SS,2003,6025.8
Norway,1997 BMW R 1100 S,2003,2395
Norway,1997 BMW F650 ST,2003,3604.04
Norway,1996 Peterbilt 379 Stake Bed with Outrigger,2003,2850.75
Norway,1996 Moto Guzzi 1100i,2003,4248.4
Norway,1995 Honda Civic,2003,8334.48
Norway,1993 Mazda RX-7,2003,9722.69
Norway,1992 Porsche Cayenne Turbo Silver,2003,0
Norway,1992 Ferrari 360 Spider red,2003,9745.66
Norway,1982 Lamborghini Diablo,2003,2756.25
Norway,1982 Ducati 900 Monster,2003,0
Norway,1982 Camaro Z28,2003,3950.94
Norway,1980s Black Hawk Helicopter,2003,0
Norway,1980’s GM Manhattan Express,2003,2866.26
Norway,1976 Ford Gran Torino,2003,2651.66
Norway,1974 Ducati 350 Mk3 Desmo,2003,0
Norway,1972 Alfa Romeo GTA,2003,0
Norway,1971 Alpine Renault 1600s,2003,1253.27
Norway,1970 Plymouth Hemi Cuda,2003,1340.6
Norway,1970 Chevy Chevelle SS 454,2003,1746.09
Norway,1969 Harley Davidson Ultimate Chopper,2003,4593.6
Norway,1969 Ford Falcon,2003,0
Norway,1969 Dodge Super Bee,2003,2195.1
Norway,1969 Dodge Charger,2003,3855.6
Norway,1968 Ford Mustang,2003,4202.82
Norway,1968 Dodge Charger,2003,3189.76
Norway,1966 Shelby Cobra 427 S/C,2003,2436.02
Norway,1965 Aston Martin DB5,2003,9009.52
Norway,1962 Volkswagen Microbus,2003,3864.24
Norway,1962 LanciaA Delta 16V,2003,5026.14
Norway,1962 City of Detroit Streetcar,2003,0
Norway,1960 BSA Gold Star DBD34,2003,3959.38
Norway,1958 Setra Bus,2003,3284.28
Norway,1956 Porsche 356A Coupe,2003,9162.75
Norway,1954 Greyhound Scenicruiser,2003,0
Norway,1952 Alpine Renault 1300,2003,5571.8
Norway,1950's Chicago Surface Lines Streetcar,2003,0
Norway,1948 Porsche Type 356 Roadster,2003,10689.12
Norway,1948 Porsche 356-A Roadster,2003,1643.18
Norway,1940s Ford truck,2003,3530.52
Norway,1940 Ford Pickup Truck,2003,3307.5
Norway,1939 Cadillac Limousine,2003,1670.75
Norway,1938 Cadillac V-16 Presidential Limousine,2003,0
Norway,1937 Lincoln Berline,2003,0
Norway,1937 Horch 930V Limousine,2003,0
Norway,1936 Mercedes-Benz 500K Special Roadster,2003,0
Norway,1936 Harley Davidson El Knucklehead,2003,1666.88
Norway,1936 Chrysler Airflow,2003,2215.5
Norway,1934 Ford V8 Coupe,2003,2164.4
Norway,1930 Buick Marquette Phaeton,2003,0
Norway,1928 Mercedes-Benz SSK,2003,0
Norway,1928 Ford Phaeton Deluxe,2003,0
Norway,1928 British Royal Navy Airplane,2003,0
Norway,1926 Ford Fire Engine,2003,1283.48
Norway,1917 Maxwell Touring Car,2003,3970.26
Norway,1913 Ford Model T Speedster,2003,2489.13
Norway,1903 Ford Model A,2003,0
Norway,1900s Vintage Tri-Plane,2003,0
Norway,1900s Vintage Bi-Plane,2003,0
Norway,18th Century Vintage Horse Carriage,2003,2173
Philippines,Corsair F4U ( Bird Cage),2005,0
Philippines,American Airlines: MD-11S,2005,0
Philippines,America West Airlines B757-200,2005,0
Philippines,2002 Yamaha YZR M1,2005,0
Philippines,1982 Ducati 996 R,2005,0
Philippines,1982 Ducati 900 Monster,2005,0
Philippines,1980s Black Hawk Helicopter,2005,0
Philippines,1976 Ford Gran Torino,2005,0
Philippines,1974 Ducati 350 Mk3 Desmo,2005,0
Philippines,1971 Alpine Renault 1600s,2005,0
Philippines,1970 Plymouth Hemi Cuda,2005,0
Philippines,1969 Dodge Super Bee,2005,0
Philippines,1969 Dodge Charger,2005,0
Philippines,1968 Ford Mustang,2005,0
Philippines,1968 Dodge Charger,2005,0
Philippines,1961 Chevrolet Impala,2005,0
Philippines,1957 Vespa GS150,2005,0
